timestamp,session_id,page,source,device,duration,bounce
2025-10-25 20:25:45.745682,S0720216782,/product,organic,mobile,187,0
2025-10-25 18:58:02.745682,S0720217728,/,organic,tablet,94,0
2025-10-25 20:26:15.745682,S0720218819,/blog/article-2,organic,desktop,8,0
2025-10-25 16:05:21.745682,S0720219003,/product/checkout,organic,mobile,23,0
2025-10-25 23:38:56.745682,S0720220106,/product/checkout,direct,desktop,22,0
2025-10-25 14:25:18.745682,S0720221673,/product,direct,tablet,85,0
2025-10-25 16:34:13.745682,S0720222872,/product,organic,desktop,241,0
2025-10-25 23:51:55.745682,S0720223918,/product,organic,mobile,125,0
2025-10-25 07:29:51.745682,S0720224286,/,paid,mobile,6,0
2025-10-25 22:11:07.745682,S0720225605,/product,paid,mobile,50,0
2025-10-26 00:02:54.745682,S0720226516,/blog/article-2,referral,mobile,9,0
2025-10-25 13:34:19.745682,S0720227313,/,paid,desktop,4,0
2025-10-25 07:30:59.745682,S0720228051,/product,organic,desktop,7,0
2025-10-25 12:24:56.745682,S0720229603,/blog/article-2,direct,desktop,38,0
2025-10-25 18:53:54.745682,S0720230624,/blog/article-2,direct,desktop,104,0
2025-10-25 14:53:36.745682,S0720231836,/,direct,desktop,70,0
2025-10-25 13:36:27.745682,S0720232377,/contact,direct,desktop,88,0
2025-10-25 12:15:57.745682,S0720233413,/product,direct,desktop,52,0
2025-10-26 02:18:47.745682,S0720234069,/,organic,mobile,38,0
2025-10-25 10:40:10.745682,S0720235697,/blog/article-1,organic,mobile,27,0
2025-10-26 00:52:09.745682,S0720236171,/product,organic,desktop,26,0
2025-10-25 10:49:48.745682,S0720237389,/contact,paid,desktop,25,0
2025-10-25 20:59:28.745682,S0720238398,/blog/article-1,organic,desktop,33,1
2025-10-25 05:12:42.745682,S0720239279,/,direct,tablet,50,0
2025-10-26 00:22:34.745682,S0720240282,/pricing,paid,mobile,130,0
2025-10-25 16:04:44.745682,S0720241887,/contact,organic,desktop,192,0
2025-10-25 16:11:01.745682,S0720242423,/blog/article-1,organic,desktop,11,0
2025-10-25 05:53:48.745682,S0720243870,/blog/article-1,paid,mobile,18,0
2025-10-25 05:57:13.745682,S0720244390,/product,referral,desktop,52,0
2025-10-25 16:02:14.745682,S0720245671,/,social,desktop,8,1
2025-10-25 18:17:18.745682,S0720246121,/product,organic,tablet,24,0
2025-10-25 10:27:21.745682,S0720247061,/pricing,direct,mobile,58,0
2025-10-25 12:51:54.745682,S0720248420,/,organic,mobile,38,0
2025-10-26 01:43:07.745682,S0720249942,/product,social,mobile,52,0
2025-10-25 12:26:10.745682,S0720250188,/product,paid,mobile,21,0
2025-10-26 03:01:37.745682,S0720251157,/blog/article-1,organic,mobile,41,0
2025-10-25 07:22:19.745682,S0720252126,/blog/article-1,paid,mobile,2,0
2025-10-25 15:55:55.745682,S0720253558,/contact,referral,desktop,32,0
2025-10-25 23:26:52.745682,S0720254712,/product/checkout,paid,desktop,89,1
2025-10-25 19:03:41.745682,S0720255178,/,paid,desktop,5,0
2025-10-25 10:54:36.745682,S0720256503,/blog/article-1,social,mobile,74,0
2025-10-25 20:08:19.745682,S0720257924,/product/checkout,paid,mobile,50,0
2025-10-26 02:31:42.745682,S0720258924,/contact,organic,desktop,140,1
2025-10-25 18:00:40.745682,S0720259426,/blog/article-1,direct,desktop,80,1
2025-10-25 23:03:06.745682,S0720260519,/,paid,mobile,100,0
2025-10-25 19:38:25.745682,S0720261972,/product,social,desktop,4,0
2025-10-25 14:06:56.745682,S0720262826,/blog/article-2,referral,desktop,113,0
2025-10-25 12:16:16.745682,S0720263117,/product,referral,mobile,15,0
2025-10-25 19:46:00.745682,S0720264302,/pricing,paid,desktop,27,0
2025-10-25 09:29:06.745682,S0720265707,/blog/article-1,direct,mobile,60,0
2025-10-26 04:03:41.745682,S0720266419,/blog/article-2,referral,tablet,96,0
2025-10-25 11:08:03.745682,S0720267124,/,organic,mobile,5,1
2025-10-26 01:36:14.745682,S0720268820,/,organic,mobile,119,0
2025-10-25 20:21:22.745682,S0720269168,/product/checkout,referral,desktop,7,0
2025-10-25 16:10:58.745682,S0720270205,/,referral,desktop,171,0
2025-10-25 08:26:03.745682,S0720271271,/,organic,mobile,126,0
2025-10-25 17:41:31.745682,S0720272616,/,direct,mobile,380,1
2025-10-25 07:41:55.745682,S0720273979,/product/checkout,organic,mobile,57,0
2025-10-25 16:20:53.745682,S0720274250,/,organic,mobile,68,0
2025-10-25 20:56:06.745682,S0720275704,/blog/article-1,organic,mobile,318,0
2025-10-25 22:34:09.745682,S0720276140,/product/checkout,paid,mobile,32,0
2025-10-26 02:53:11.745682,S0720277527,/product/checkout,organic,mobile,19,0
2025-10-25 07:21:34.745682,S0720278675,/,organic,desktop,32,0
2025-10-25 22:38:19.745682,S0720279563,/blog/article-2,paid,desktop,36,0
2025-10-26 01:00:21.745682,S0720280912,/product,organic,desktop,277,1
2025-10-25 15:56:04.745682,S0720281518,/blog/article-1,direct,tablet,1,0
2025-10-25 17:50:44.745682,S0720282949,/,organic,desktop,5,0
2025-10-26 00:08:30.745682,S0720283697,/blog/article-2,organic,desktop,45,0
2025-10-25 04:43:52.745682,S0720284830,/blog/article-1,direct,mobile,5,0
2025-10-25 16:11:04.745682,S0720285508,/product/checkout,organic,tablet,11,0
2025-10-25 18:31:47.745682,S0720286273,/product,direct,desktop,2,1
2025-10-25 15:03:55.745682,S0720287484,/product,organic,desktop,36,1
2025-10-26 04:07:29.745682,S0720288668,/blog/article-1,direct,desktop,25,0
2025-10-25 22:23:41.745682,S0720289181,/,direct,desktop,259,0
2025-10-26 02:52:56.745682,S0720290136,/product,organic,desktop,48,0
2025-10-25 14:09:17.745682,S0720291758,/product,organic,mobile,37,1
2025-10-25 07:07:07.745682,S0720292641,/,direct,desktop,24,0
2025-10-25 17:23:53.745682,S0720293616,/,direct,tablet,45,0
2025-10-25 15:14:45.745682,S0720294639,/blog/article-1,organic,desktop,113,0
2025-10-25 05:22:45.745682,S0720295224,/contact,direct,desktop,146,1
2025-10-25 19:21:47.745682,S0720296420,/product/checkout,paid,mobile,14,0
2025-10-25 07:40:08.745682,S0720297341,/product/checkout,organic,mobile,12,0
2025-10-25 19:32:11.745682,S0720298313,/product,direct,desktop,2,0
2025-10-25 08:52:54.745682,S0720299517,/blog/article-2,organic,desktop,1,1
2025-10-27 00:17:56.745682,S0730000311,/,referral,desktop,2,0
2025-10-26 21:34:37.745682,S0730001857,/,social,mobile,11,0
2025-10-26 14:43:20.745682,S0730002168,/contact,organic,desktop,1,0
2025-10-26 14:26:23.745682,S0730003583,/,referral,mobile,13,0
2025-10-26 10:38:15.745682,S0730004887,/,organic,mobile,40,0
2025-10-26 05:16:45.745682,S0730005272,/product,direct,desktop,14,0
2025-10-26 11:01:29.745682,S0730006173,/,organic,desktop,181,0
2025-10-26 06:44:38.745682,S0730007550,/,referral,mobile,38,0
2025-10-27 00:33:20.745682,S0730008439,/product/checkout,social,mobile,14,0
2025-10-26 13:38:51.745682,S0730009782,/,organic,mobile,82,0
2025-10-26 22:23:01.745682,S0730010344,/blog/article-2,organic,desktop,4,0
2025-10-26 04:43:02.745682,S0730011878,/product,paid,tablet,49,1
2025-10-26 23:58:15.745682,S0730012908,/blog/article-1,referral,mobile,1,0
2025-10-26 15:29:51.745682,S0730013847,/,direct,mobile,56,0
2025-10-26 15:14:47.745682,S0730014581,/,referral,mobile,8,0
2025-10-26 11:05:27.745682,S0730015423,/product,organic,desktop,62,1
2025-10-26 20:30:26.745682,S0730016679,/product,organic,desktop,20,0
2025-10-26 19:11:28.745682,S0730017352,/blog/article-1,direct,desktop,171,1
2025-10-26 07:52:05.745682,S0730018880,/blog/article-2,organic,mobile,111,0
2025-10-26 07:26:10.745682,S0730019291,/contact,paid,desktop,53,0
2025-10-26 21:44:10.745682,S0730020528,/,social,mobile,57,0
2025-10-26 14:41:11.745682,S0730021735,/blog/article-2,direct,desktop,64,0
2025-10-26 05:53:38.745682,S0730022404,/product,paid,tablet,39,0
2025-10-27 00:28:36.745682,S0730023968,/product,paid,mobile,113,0
2025-10-27 04:23:40.745682,S0730024337,/,referral,mobile,107,0
2025-10-26 18:06:55.745682,S0730025391,/blog/article-2,social,mobile,73,0
2025-10-26 15:38:44.745682,S0730026945,/product/checkout,referral,mobile,77,1
2025-10-26 05:16:24.745682,S0730027844,/contact,direct,desktop,50,0
2025-10-27 01:13:12.745682,S0730028172,/contact,organic,mobile,12,0
2025-10-26 13:01:50.745682,S0730029341,/,referral,mobile,202,0
2025-10-26 10:26:30.745682,S0730030251,/blog/article-1,paid,desktop,60,0
2025-10-26 23:54:36.745682,S0730031906,/product,organic,mobile,55,1
2025-10-26 12:26:33.745682,S0730032134,/,social,desktop,76,0
2025-10-26 20:01:36.745682,S0730033747,/,referral,desktop,3,0
2025-10-26 05:00:35.745682,S0730034549,/contact,paid,mobile,58,0
2025-10-26 22:39:26.745682,S0730035919,/pricing,organic,desktop,6,0
2025-10-27 00:55:48.745682,S0730036115,/pricing,direct,desktop,16,0
2025-10-27 01:28:29.745682,S0730037023,/blog/article-1,organic,tablet,6,0
2025-10-26 06:54:15.745682,S0730038168,/blog/article-2,paid,mobile,203,0
2025-10-27 00:53:09.745682,S0730039884,/,organic,mobile,14,1
2025-10-26 14:57:11.745682,S0730040038,/blog/article-1,paid,mobile,26,0
2025-10-26 10:16:36.745682,S0730041313,/,social,desktop,3,0
2025-10-26 15:29:44.745682,S0730042027,/,direct,mobile,7,0
2025-10-26 11:57:04.745682,S0730043175,/product,organic,mobile,164,0
2025-10-26 06:28:13.745682,S0730044280,/,direct,mobile,25,0
2025-10-26 22:26:15.745682,S0730045221,/,paid,mobile,25,0
2025-10-27 03:53:05.745682,S0730046131,/product,paid,desktop,66,0
2025-10-26 17:31:41.745682,S0730047221,/product,paid,mobile,88,0
2025-10-27 02:51:28.745682,S0730048684,/product,direct,mobile,97,0
2025-10-27 01:54:59.745682,S0730049965,/,organic,desktop,68,0
2025-10-26 15:31:56.745682,S0730050770,/product,social,desktop,218,0
2025-10-26 17:19:46.745682,S0730051783,/,organic,desktop,101,0
2025-10-26 06:41:33.745682,S0730052943,/pricing,paid,desktop,54,0
2025-10-26 12:26:04.745682,S0730053870,/,organic,mobile,71,0
2025-10-27 01:05:21.745682,S0730054893,/,organic,desktop,20,0
2025-10-26 10:16:00.745682,S0730055621,/product,direct,desktop,219,0
2025-10-26 18:15:59.745682,S0730056116,/product,organic,mobile,8,1
2025-10-26 14:10:04.745682,S0730057408,/,direct,mobile,2,0
2025-10-27 01:27:26.745682,S0730058300,/,paid,desktop,7,0
2025-10-26 22:57:10.745682,S0730059332,/blog/article-1,organic,desktop,39,1
2025-10-26 12:53:06.745682,S0730060862,/product,direct,desktop,8,1
2025-10-27 03:13:14.745682,S0730061442,/blog/article-1,social,desktop,23,0
2025-10-26 18:02:28.745682,S0730062488,/blog/article-2,organic,mobile,30,1
2025-10-26 07:11:34.745682,S0730063362,/,organic,desktop,32,0
2025-10-27 02:06:17.745682,S0730064004,/product,direct,desktop,31,0
2025-10-26 12:24:22.745682,S0730065541,/blog/article-1,organic,mobile,38,1
2025-10-26 05:07:08.745682,S0730066803,/,referral,desktop,34,0
2025-10-26 15:12:04.745682,S0730067532,/product/checkout,organic,mobile,45,0
2025-10-26 16:59:54.745682,S0730068219,/product,direct,mobile,128,0
2025-10-26 23:42:05.745682,S0730069049,/,direct,tablet,11,0
2025-10-26 14:08:37.745682,S0730070032,/product,paid,mobile,111,1
2025-10-26 20:32:36.745682,S0730071403,/product/checkout,organic,desktop,98,0
2025-10-26 08:16:43.745682,S0730072957,/product,direct,desktop,264,0
2025-10-26 13:32:03.745682,S0730073054,/,paid,desktop,51,0
2025-10-26 08:36:20.745682,S0730074836,/,organic,desktop,8,0
2025-10-26 23:36:06.745682,S0730075577,/blog/article-2,direct,mobile,9,0
2025-10-27 03:02:41.745682,S0730076752,/blog/article-2,paid,desktop,69,0
2025-10-27 04:07:05.745682,S0730077682,/,social,desktop,196,0
2025-10-27 02:13:49.745682,S0730078560,/blog/article-2,referral,mobile,4,0
2025-10-26 22:03:28.745682,S0730079849,/product,referral,desktop,84,0
2025-10-26 13:35:15.745682,S0730080265,/blog/article-1,organic,mobile,57,0
2025-10-26 22:36:32.745682,S0730081804,/blog/article-2,direct,desktop,103,0
2025-10-26 20:55:52.745682,S0730082202,/,organic,mobile,4,1
2025-10-26 06:50:20.745682,S0730083674,/product/checkout,organic,desktop,198,0
2025-10-26 19:49:10.745682,S0730084796,/,organic,desktop,56,0
2025-10-27 00:27:52.745682,S0730085494,/product/checkout,organic,desktop,213,0
2025-10-26 19:19:08.745682,S0730086949,/blog/article-1,organic,desktop,102,0
2025-10-26 15:56:18.745682,S0730087219,/contact,social,desktop,65,0
2025-10-26 15:53:24.745682,S0730088415,/blog/article-1,referral,desktop,11,0
2025-10-26 15:28:03.745682,S0730089242,/,organic,desktop,93,0
2025-10-26 17:28:49.745682,S0730090607,/,paid,mobile,69,0
2025-10-26 06:08:11.745682,S0730091981,/product,organic,desktop,5,0
2025-10-26 21:37:21.745682,S0730092472,/,direct,mobile,102,0
2025-10-26 08:08:47.745682,S0730093798,/product,organic,desktop,157,1
2025-10-26 19:08:26.745682,S0730094153,/product/checkout,referral,desktop,10,0
2025-10-26 23:05:26.745682,S0730095257,/pricing,organic,mobile,55,0
2025-10-26 22:05:33.745682,S0730096864,/,direct,mobile,108,0
2025-10-26 10:00:51.745682,S0730097261,/product,referral,mobile,8,0
2025-10-26 08:58:59.745682,S0730098343,/product,organic,desktop,26,1
2025-10-26 18:59:44.745682,S0730099527,/product,social,desktop,78,0
2025-10-26 17:56:40.745682,S0730100844,/blog/article-2,organic,mobile,3,0
2025-10-26 17:40:44.745682,S0730101998,/product,paid,desktop,53,0
2025-10-26 09:18:07.745682,S0730102425,/product,social,mobile,44,0
2025-10-26 23:26:22.745682,S0730103823,/product,social,desktop,44,1
2025-10-26 15:57:26.745682,S0730104499,/product,paid,desktop,85,0
2025-10-26 13:07:18.745682,S0730105382,/pricing,direct,desktop,17,0
2025-10-26 22:36:45.745682,S0730106478,/product,organic,mobile,34,0
2025-10-26 20:11:45.745682,S0730107474,/product,paid,mobile,53,0
2025-10-26 12:13:04.745682,S0730108350,/blog/article-2,referral,desktop,7,0
2025-10-26 20:24:34.745682,S0730109538,/product,social,desktop,19,0
2025-10-26 14:16:51.745682,S0730110627,/pricing,social,desktop,4,0
2025-10-26 15:25:15.745682,S0730111071,/blog/article-2,organic,mobile,57,0
2025-10-26 11:16:12.745682,S0730112703,/,social,mobile,45,1
2025-10-26 16:57:55.745682,S0730113526,/,organic,mobile,80,0
2025-10-26 22:57:19.745682,S0730114183,/product/checkout,referral,mobile,19,0
2025-10-26 19:57:51.745682,S0730115968,/blog/article-1,organic,desktop,1,0
2025-10-26 19:54:26.745682,S0730116966,/,organic,mobile,22,0
2025-10-26 19:32:14.745682,S0730117473,/,paid,desktop,28,0
2025-10-27 03:11:52.745682,S0730118765,/blog/article-2,referral,desktop,28,0
2025-10-27 00:31:07.745682,S0730119010,/product/checkout,social,mobile,32,0
2025-10-26 23:11:00.745682,S0730120647,/,paid,mobile,5,0
2025-10-26 11:01:24.745682,S0730121571,/blog/article-1,paid,mobile,28,1
2025-10-26 10:25:52.745682,S0730122981,/,organic,desktop,20,0
2025-10-26 09:05:51.745682,S0730123669,/blog/article-2,referral,tablet,185,0
2025-10-26 04:56:16.745682,S0730124461,/blog/article-1,referral,mobile,170,0
2025-10-26 17:11:32.745682,S0730125100,/product,direct,desktop,9,0
2025-10-26 09:04:17.745682,S0730126080,/blog/article-1,social,desktop,41,0
2025-10-26 14:39:00.745682,S0730127442,/,organic,mobile,60,0
2025-10-26 17:10:57.745682,S0730128578,/product,paid,mobile,34,0
2025-10-27 01:25:43.745682,S0730129280,/product,direct,desktop,105,0
2025-10-26 18:58:53.745682,S0730130836,/blog/article-1,organic,mobile,32,1
2025-10-26 17:10:19.745682,S0730131337,/blog/article-2,social,mobile,18,0
2025-10-27 03:04:37.745682,S0730132984,/blog/article-1,paid,desktop,203,0
2025-10-26 19:38:40.745682,S0730133463,/blog/article-1,direct,desktop,4,1
2025-10-27 00:40:51.745682,S0730134262,/,direct,mobile,97,0
2025-10-26 05:42:29.745682,S0730135752,/blog/article-1,direct,desktop,32,0
2025-10-27 00:09:38.745682,S0730136010,/product/checkout,social,desktop,1,1
2025-10-27 00:59:11.745682,S0730137968,/product/checkout,paid,mobile,5,1
2025-10-26 23:17:53.745682,S0730138212,/product,organic,desktop,9,0
2025-10-27 00:01:04.745682,S0730139857,/,direct,mobile,32,0
2025-10-26 21:08:22.745682,S0730140112,/product/checkout,referral,mobile,6,1
2025-10-27 01:02:09.745682,S0730141337,/blog/article-1,organic,mobile,52,0
2025-10-26 19:18:54.745682,S0730142142,/blog/article-2,direct,mobile,87,0
2025-10-26 13:52:42.745682,S0730143492,/,organic,tablet,158,0
2025-10-26 13:45:19.745682,S0730144015,/pricing,paid,desktop,33,0
2025-10-26 18:42:12.745682,S0730145233,/product/checkout,organic,desktop,53,0
2025-10-26 10:46:20.745682,S0730146346,/,paid,tablet,80,0
2025-10-26 11:16:27.745682,S0730147156,/,social,tablet,40,0
2025-10-26 09:59:17.745682,S0730148042,/product/checkout,paid,tablet,33,0
2025-10-26 15:24:04.745682,S0730149554,/,organic,desktop,7,0
2025-10-26 09:43:18.745682,S0730150957,/,direct,desktop,33,0
2025-10-26 23:00:59.745682,S0730151705,/pricing,direct,mobile,156,0
2025-10-26 10:49:52.745682,S0730152319,/,organic,desktop,108,1
2025-10-26 13:08:55.745682,S0730153851,/blog/article-1,direct,mobile,5,1
2025-10-26 21:14:28.745682,S0730154342,/blog/article-1,social,desktop,9,0
2025-10-26 06:02:33.745682,S0730155563,/blog/article-2,direct,desktop,42,0
2025-10-26 14:12:51.745682,S0730156866,/,organic,tablet,68,1
2025-10-26 22:34:15.745682,S0730157458,/product/checkout,paid,mobile,126,0
2025-10-26 22:32:43.745682,S0730158040,/,organic,mobile,75,0
2025-10-26 08:21:08.745682,S0730159628,/,organic,mobile,9,0
2025-10-26 23:09:38.745682,S0730160936,/product/checkout,paid,mobile,34,0
2025-10-26 12:46:20.745682,S0730161766,/blog/article-1,organic,desktop,67,1
2025-10-26 16:26:50.745682,S0730162041,/product,direct,mobile,8,1
2025-10-26 12:34:45.745682,S0730163328,/,direct,mobile,12,0
2025-10-26 06:24:45.745682,S0730164445,/product,organic,mobile,1,0
2025-10-26 17:08:30.745682,S0730165313,/,direct,desktop,31,0
2025-10-26 09:32:39.745682,S0730166858,/blog/article-2,referral,mobile,175,0
2025-10-27 01:27:51.745682,S0730167485,/pricing,organic,mobile,25,0
2025-10-26 18:26:00.745682,S0730168537,/product,organic,desktop,28,0
2025-10-26 22:41:16.745682,S0730169447,/,organic,desktop,30,0
2025-10-26 14:00:02.745682,S0730170739,/,direct,desktop,90,0
2025-10-26 06:57:53.745682,S0730171083,/,organic,desktop,18,0
2025-10-27 02:53:28.745682,S0730172742,/,direct,desktop,28,1
2025-10-26 13:41:00.745682,S0730173252,/,referral,desktop,95,1
2025-10-26 15:28:39.745682,S0730174162,/,social,desktop,102,1
2025-10-26 17:00:37.745682,S0730175383,/,organic,desktop,23,0
2025-10-27 03:56:52.745682,S0730176248,/blog/article-2,organic,desktop,22,1
2025-10-26 18:38:34.745682,S0730177212,/product/checkout,organic,mobile,103,0
2025-10-26 17:17:24.745682,S0730178639,/product/checkout,direct,mobile,43,0
2025-10-26 11:11:46.745682,S0730179173,/blog/article-1,direct,desktop,30,0
2025-10-26 20:07:23.745682,S0730180619,/,organic,desktop,45,0
2025-10-26 18:45:37.745682,S0730181686,/blog/article-2,organic,desktop,18,0
2025-10-26 22:55:58.745682,S0730182901,/blog/article-1,organic,mobile,197,1
2025-10-26 22:21:22.745682,S0730183222,/blog/article-1,organic,mobile,66,0
2025-10-26 23:20:11.745682,S0730184197,/,referral,desktop,50,0
2025-10-27 01:56:42.745682,S0730185728,/blog/article-2,organic,mobile,38,0
2025-10-27 03:18:53.745682,S0730186020,/,social,mobile,62,0
2025-10-26 09:21:48.745682,S0730187073,/,direct,desktop,142,1
2025-10-26 14:23:30.745682,S0730188574,/blog/article-2,direct,desktop,8,1
2025-10-26 17:02:12.745682,S0730189946,/,organic,mobile,23,0
2025-10-26 05:01:40.745682,S0730190544,/blog/article-2,social,desktop,155,0
2025-10-26 19:15:22.745682,S0730191788,/product,organic,mobile,19,0
2025-10-26 18:39:39.745682,S0730192791,/blog/article-1,referral,mobile,48,0
2025-10-26 18:24:19.745682,S0730193303,/product,paid,desktop,52,0
2025-10-26 10:27:34.745682,S0730194975,/,direct,mobile,53,0
2025-10-26 10:54:20.745682,S0730195637,/product/checkout,organic,mobile,91,0
2025-10-26 06:35:01.745682,S0730196630,/pricing,direct,desktop,70,0
2025-10-26 07:58:34.745682,S0730197493,/,direct,mobile,44,0
2025-10-26 13:30:47.745682,S0730198354,/,organic,desktop,90,0
2025-10-27 04:27:42.745682,S0730199534,/blog/article-1,direct,desktop,31,0
2025-10-26 10:37:36.745682,S0730200245,/,social,mobile,18,0
2025-10-26 18:45:42.745682,S0730201728,/,paid,desktop,88,0
2025-10-26 19:05:34.745682,S0730202426,/,organic,mobile,174,0
2025-10-27 04:01:08.745682,S0730203905,/blog/article-1,organic,desktop,21,0
2025-10-26 20:47:53.745682,S0730204864,/,direct,desktop,54,0
2025-10-26 22:08:08.745682,S0730205851,/pricing,direct,desktop,134,1
2025-10-26 18:43:16.745682,S0730206975,/blog/article-2,organic,desktop,284,0
2025-10-27 01:47:47.745682,S0730207639,/,social,desktop,1,0
2025-10-26 23:29:25.745682,S0730208013,/product,organic,mobile,28,1
2025-10-26 06:26:09.745682,S0730209101,/,organic,desktop,303,0
2025-10-27 01:54:46.745682,S0730210088,/blog/article-2,social,desktop,20,0
2025-10-27 02:00:56.745682,S0730211275,/product,direct,desktop,59,0
2025-10-27 00:41:10.745682,S0730212035,/,direct,desktop,78,0
2025-10-26 16:37:25.745682,S0730213018,/product,organic,mobile,41,1
2025-10-26 10:10:56.745682,S0730214894,/product,referral,mobile,6,0
2025-10-26 20:16:07.745682,S0730215264,/product,organic,mobile,39,1
2025-10-26 07:38:05.745682,S0730216639,/,direct,tablet,45,0
2025-10-26 16:36:46.745682,S0730217753,/product,organic,desktop,140,0
2025-10-26 20:19:33.745682,S0730218242,/,direct,mobile,82,0
2025-10-26 11:17:44.745682,S0730219612,/,direct,mobile,103,0
2025-10-26 06:52:06.745682,S0730220577,/product/checkout,direct,mobile,45,0
2025-10-26 11:02:51.745682,S0730221957,/contact,paid,desktop,1,0
2025-10-26 23:41:32.745682,S0730222897,/blog/article-1,paid,mobile,37,0
2025-10-26 13:21:28.745682,S0730223744,/blog/article-1,social,mobile,32,0
2025-10-26 14:41:07.745682,S0730224023,/,referral,mobile,255,0
2025-10-26 19:22:45.745682,S0730225973,/,direct,mobile,7,1
2025-10-27 02:52:37.745682,S0730226741,/pricing,organic,mobile,166,0
2025-10-26 18:03:48.745682,S0730227511,/product,direct,mobile,12,0
2025-10-26 07:32:10.745682,S0730228771,/,referral,desktop,10,0
2025-10-26 09:49:20.745682,S0730229303,/,social,mobile,26,0
2025-10-27 01:35:05.745682,S0730230775,/product,paid,mobile,19,0
2025-10-26 12:12:18.745682,S0730231538,/product,direct,tablet,2,0
2025-10-26 09:55:10.745682,S0730232908,/product/checkout,organic,desktop,418,0
2025-10-26 19:46:53.745682,S0730233688,/blog/article-2,social,desktop,25,0
2025-10-26 05:02:03.745682,S0730234752,/,referral,desktop,25,0
2025-10-26 16:25:31.745682,S0730235745,/,organic,desktop,61,0
2025-10-26 14:46:24.745682,S0730236115,/,direct,mobile,24,0
2025-10-26 10:11:56.745682,S0730237501,/blog/article-1,paid,desktop,38,0
2025-10-26 23:53:08.745682,S0730238964,/,organic,mobile,146,0
2025-10-26 23:37:17.745682,S0730239363,/,referral,desktop,27,1
2025-10-26 15:36:47.745682,S0730240857,/blog/article-2,organic,desktop,133,0
2025-10-27 03:30:03.745682,S0730241262,/,organic,mobile,139,0
2025-10-26 22:59:31.745682,S0730242739,/blog/article-1,social,desktop,41,0
2025-10-26 17:40:19.745682,S0730243592,/blog/article-2,organic,desktop,17,0
2025-10-26 23:02:01.745682,S0730244855,/blog/article-2,organic,desktop,5,0
2025-10-26 10:57:03.745682,S0730245652,/blog/article-2,organic,desktop,43,0
2025-10-26 15:52:33.745682,S0730246430,/,organic,desktop,103,1
2025-10-26 04:46:16.745682,S0730247967,/,direct,desktop,16,1
2025-10-26 18:20:21.745682,S0730248788,/blog/article-2,social,mobile,88,0
2025-10-26 04:40:59.745682,S0730249278,/,direct,mobile,12,0
2025-10-26 18:17:52.745682,S0730250672,/blog/article-2,paid,desktop,24,0
2025-10-26 05:37:08.745682,S0730251803,/product,organic,mobile,7,0
2025-10-26 08:11:17.745682,S0730252858,/blog/article-1,direct,desktop,97,0
2025-10-26 09:30:04.745682,S0730253914,/,organic,mobile,3,0
2025-10-26 08:06:55.745682,S0730254406,/,organic,mobile,252,0
2025-10-26 04:47:39.745682,S0730255180,/blog/article-2,direct,desktop,54,0
2025-10-27 03:13:14.745682,S0730256753,/product,organic,desktop,173,0
2025-10-26 10:23:05.745682,S0730257334,/blog/article-2,direct,desktop,67,0
2025-10-27 03:20:09.745682,S0730258388,/product,organic,mobile,44,0
2025-10-27 00:25:23.745682,S0730259211,/,organic,mobile,42,0
2025-10-26 13:21:40.745682,S0730260992,/pricing,organic,desktop,1,0
2025-10-26 06:18:06.745682,S0730261353,/product,paid,desktop,141,0
2025-10-26 20:34:35.745682,S0730262748,/product,direct,desktop,1,1
2025-10-27 00:27:20.745682,S0730263958,/,paid,desktop,49,0
2025-10-26 12:59:31.745682,S0730264112,/product,paid,desktop,68,0
2025-10-26 16:42:19.745682,S0730265543,/product/checkout,direct,mobile,6,0
2025-10-26 17:44:55.745682,S0730266343,/product,paid,desktop,46,1
2025-10-26 21:17:45.745682,S0730267641,/product,direct,desktop,46,0
2025-10-26 14:24:31.745682,S0730268173,/blog/article-1,organic,desktop,15,0
2025-10-26 11:57:01.745682,S0730269831,/product,paid,tablet,4,0
2025-10-26 07:35:28.745682,S0730270293,/,direct,mobile,32,0
2025-10-26 12:00:33.745682,S0730271933,/,organic,mobile,16,1
2025-10-27 02:05:36.745682,S0730272874,/,paid,mobile,106,0
2025-10-26 05:47:17.745682,S0730273048,/product,organic,tablet,1,0
2025-10-26 19:44:51.745682,S0730274980,/blog/article-2,social,desktop,126,0
2025-10-26 08:06:13.745682,S0730275016,/blog/article-2,direct,mobile,34,0
2025-10-26 08:51:55.745682,S0730276644,/blog/article-1,organic,mobile,37,0
2025-10-27 03:30:59.745682,S0730277471,/blog/article-2,organic,desktop,15,1
2025-10-26 13:31:44.745682,S0730278644,/pricing,direct,desktop,23,1
2025-10-26 20:46:12.745682,S0730279182,/blog/article-1,organic,mobile,70,0
2025-10-27 02:15:44.745682,S0730280748,/,paid,desktop,33,0
2025-10-26 19:05:24.745682,S0730281040,/blog/article-1,social,desktop,59,0
2025-10-27 00:16:29.745682,S0730282566,/,referral,mobile,46,0
2025-10-26 06:30:10.745682,S0730283125,/product/checkout,organic,desktop,11,1
2025-10-26 22:07:38.745682,S0730284458,/,organic,mobile,63,0
2025-10-27 01:09:06.745682,S0730285667,/blog/article-2,organic,desktop,8,0
2025-10-26 10:54:10.745682,S0730286791,/blog/article-1,direct,desktop,106,0
2025-10-27 04:14:09.745682,S0730287105,/product,organic,desktop,130,0
2025-10-26 09:31:13.745682,S0730288673,/,paid,mobile,48,0
